counter_id,queue_length,status,processing_rate,delay,capacity,neighbor_counter_id,distance,reroute_capacity,is_connected
C,5,0,2.57,26,41,B,2.87,17,1
D,37,1,1.29,30,60,B,4.58,13,1
D,37,1,1.29,30,60,C,4.32,16,1
E,45,1,1.35,5,51,B,4.95,18,1
E,45,1,1.35,5,51,D,4.89,6,1
A,15,1,1.72,11,46,C,1.34,20,1
A,15,1,1.72,11,46,B,0.72,18,1
A,15,1,1.72,11,46,E,4.78,10,1
A,15,1,1.72,11,46,D,2.33,17,1
B,45,1,1.99,27,54,C,2.88,13,1
B,45,1,1.99,27,54,E,0.75,7,1
B,45,1,1.99,27,54,D,3.26,7,1
B,45,1,1.99,27,54,A,1.52,7,1
C,12,1,3.77,25,48,D,2.06,17,1
C,12,1,3.77,25,48,A,0.74,17,1
C,12,1,3.77,25,48,B,3.4,16,1
D,29,1,2.93,11,36,B,4.06,14,1
D,29,1,2.93,11,36,E,2.23,15,1
E,22,0,4.93,20,33,A,0.71,10,1
E,22,0,4.93,20,33,C,1.31,14,1
E,22,0,4.93,20,33,D,4.31,7,1
E,22,0,4.93,20,33,B,2.94,10,1
A,47,0,4.47,10,59,C,3.86,14,1
A,47,0,4.47,10,59,E,1.91,6,1
B,50,1,1.7,4,42,D,3.46,12,1
B,50,1,1.7,4,42,A,0.54,6,1
C,48,0,2.43,25,55,A,2.49,16,1
C,48,0,2.43,25,55,E,2.44,6,1
C,48,0,2.43,25,55,B,4.96,12,1
D,7,1,3.56,25,51,B,2.18,6,1
D,7,1,3.56,25,51,A,4.63,11,1
E,7,1,1.18,30,53,C,0.82,6,1
E,7,1,1.18,30,53,A,3.34,8,1
E,7,1,1.18,30,53,B,2.46,15,1
E,7,1,1.18,30,53,D,1.52,10,1
A,22,1,3.08,12,43,C,1.49,19,1
A,22,1,3.08,12,43,B,3.05,13,1
B,35,0,1.96,25,34,A,3.47,20,1
B,35,0,1.96,25,34,E,2.04,20,1
B,35,0,1.96,25,34,C,1.88,16,1
B,35,0,1.96,25,34,D,1.25,5,1
C,9,1,3.97,9,37,A,3.76,12,1
C,9,1,3.97,9,37,D,1.86,14,1
C,9,1,3.97,9,37,B,1.59,5,1
D,3,0,4.15,13,32,C,2.75,18,1
D,3,0,4.15,13,32,B,1.2,5,1
E,27,1,2.79,24,41,A,3.87,15,1
E,27,1,2.79,24,41,D,4.08,8,1
A,47,1,3.64,26,36,D,4.54,14,1
A,47,1,3.64,26,36,B,3.32,19,1
A,47,1,3.64,26,36,C,4.06,7,1
B,14,1,3.78,18,51,E,3.75,7,1
B,14,1,3.78,18,51,D,1.86,6,1
B,14,1,3.78,18,51,A,3.17,16,1
B,14,1,3.78,18,51,C,1.31,13,1
C,35,1,1.66,13,31,A,0.56,16,1
C,35,1,1.66,13,31,E,3.47,12,1
D,50,0,2.13,7,46,C,1.05,17,1
D,50,0,2.13,7,46,E,1.88,11,1
E,35,1,2.57,19,34,C,4.23,12,1
E,35,1,2.57,19,34,B,4.23,12,1
E,35,1,2.57,19,34,A,1.51,18,1
A,15,0,4.41,30,31,D,1.78,18,1
A,15,0,4.41,30,31,B,1.76,14,1
A,15,0,4.41,30,31,E,0.69,7,1
B,23,1,3.44,30,43,C,3.78,17,1
B,23,1,3.44,30,43,A,3.39,11,1
B,23,1,3.44,30,43,E,2.19,7,1
C,12,0,2.33,0,53,B,4.86,15,1
C,12,0,2.33,0,53,E,4.14,5,1
C,12,0,2.33,0,53,A,1.15,15,1
D,21,1,2.42,2,40,C,4.51,16,1
D,21,1,2.42,2,40,E,2.83,7,1
D,21,1,2.42,2,40,B,4.72,18,1
E,7,1,4.87,23,56,B,3.66,13,1
E,7,1,4.87,23,56,A,4.15,8,1
A,28,0,2.07,6,40,B,1.93,19,1
A,28,0,2.07,6,40,E,4.4,11,1
A,28,0,2.07,6,40,D,1.37,19,1
B,11,0,3.29,19,30,C,1.58,10,1
B,11,0,3.29,19,30,A,3.18,17,1
B,11,0,3.29,19,30,E,0.51,19,1
C,10,1,4.07,30,55,A,1.01,10,1
C,10,1,4.07,30,55,B,1.36,20,1
C,10,1,4.07,30,55,D,2.54,8,1
C,10,1,4.07,30,55,E,1.85,7,1
D,19,1,3.27,1,35,B,1.72,19,1
D,19,1,3.27,1,35,E,4.93,11,1
D,19,1,3.27,1,35,A,3.71,17,1
D,19,1,3.27,1,35,C,1.38,18,1
E,28,1,4.47,29,42,B,2.85,9,1
E,28,1,4.47,29,42,D,1.51,16,1
A,8,0,3.71,14,30,B,1.97,5,1
A,8,0,3.71,14,30,C,4.42,13,1
A,8,0,3.71,14,30,D,2.63,5,1
B,25,0,2.71,30,55,A,3.92,19,1
B,25,0,2.71,30,55,C,0.59,8,1
B,25,0,2.71,30,55,E,2.51,7,1
C,38,1,1.41,29,58,E,4.25,16,1
C,38,1,1.41,29,58,B,3.68,8,1
D,0,0,3.15,23,59,C,2.24,7,1
D,0,0,3.15,23,59,E,2.69,8,1
D,0,0,3.15,23,59,B,3.94,19,1
E,43,1,1.15,9,38,D,3.2,16,1
E,43,1,1.15,9,38,B,4.7,11,1
E,43,1,1.15,9,38,C,3.72,13,1
A,9,1,3.14,4,37,E,3.72,19,1
A,9,1,3.14,4,37,B,4.43,12,1
A,9,1,3.14,4,37,C,2.11,17,1
B,50,0,2.12,13,53,A,2.65,8,1
B,50,0,2.12,13,53,C,4.7,17,1
B,50,0,2.12,13,53,D,1.33,14,1
C,15,0,3.24,0,59,B,3.73,5,1
C,15,0,3.24,0,59,E,2.73,18,1
C,15,0,3.24,0,59,D,1.97,16,1
D,8,0,3.4,1,56,B,3.19,8,1
D,8,0,3.4,1,56,A,1.5,17,1
E,38,1,2.89,18,40,A,2.55,11,1
E,38,1,2.89,18,40,D,1.27,11,1
A,9,1,3.76,16,49,E,1.77,19,1
A,9,1,3.76,16,49,C,4.31,16,1
A,9,1,3.76,16,49,D,4.76,10,1
A,9,1,3.76,16,49,B,4.47,19,1
B,45,1,2.48,1,45,C,2.53,14,1
B,45,1,2.48,1,45,E,1.72,20,1
B,45,1,2.48,1,45,D,3.51,7,1
B,45,1,2.48,1,45,A,1.6,15,1
C,32,1,4.64,7,52,B,1.74,7,1
C,32,1,4.64,7,52,A,1.87,9,1
D,39,0,2.97,28,38,B,3.3,10,1
D,39,0,2.97,28,38,C,0.95,14,1
D,39,0,2.97,28,38,A,1.75,16,1
E,13,1,3.21,3,39,D,1.59,16,1
E,13,1,3.21,3,39,B,4.47,10,1
E,13,1,3.21,3,39,A,0.82,13,1
A,32,0,3.12,4,38,B,1.22,13,1
A,32,0,3.12,4,38,D,0.6,13,1
A,32,0,3.12,4,38,C,2.31,10,1
B,28,0,3.92,8,32,C,4.18,8,1
B,28,0,3.92,8,32,D,3.39,20,1
B,28,0,3.92,8,32,E,2.35,11,1
B,28,0,3.92,8,32,A,2.75,7,1
C,42,0,4.67,6,40,E,1.58,18,1
C,42,0,4.67,6,40,D,4.37,5,1
D,34,1,3.6,1,44,B,2.33,9,1
D,34,1,3.6,1,44,A,2.01,18,1
D,34,1,3.6,1,44,E,2.37,14,1
E,22,1,3.12,26,54,C,0.67,9,1
E,22,1,3.12,26,54,B,3.62,14,1
A,15,0,3.53,27,42,B,3.55,8,1
A,15,0,3.53,27,42,E,4.65,18,1
B,27,0,4.4,6,55,E,2,8,1
B,27,0,4.4,6,55,A,4.65,7,1
B,27,0,4.4,6,55,D,2.43,17,1
C,14,0,2.93,8,33,E,4.95,11,1
C,14,0,2.93,8,33,D,1.63,8,1
D,2,0,4.29,24,55,B,1.52,16,1
D,2,0,4.29,24,55,E,3.68,11,1
D,2,0,4.29,24,55,C,2.65,6,1
E,44,1,3.31,7,59,A,1.28,16,1
E,44,1,3.31,7,59,C,4.02,9,1
E,44,1,3.31,7,59,B,1.94,6,1
E,44,1,3.31,7,59,D,3.35,9,1
A,1,1,3.47,14,46,B,2.77,8,1
A,1,1,3.47,14,46,E,0.9,13,1
A,1,1,3.47,14,46,D,2.1,17,1
B,13,1,2.97,11,54,E,2.3,18,1
B,13,1,2.97,11,54,D,1.83,12,1
C,47,1,1.3,18,31,D,3.27,20,1
C,47,1,1.3,18,31,B,2.8,10,1
C,47,1,1.3,18,31,E,3.13,6,1
C,47,1,1.3,18,31,A,1.52,17,1
D,0,0,3.76,8,30,B,4.57,9,1
D,0,0,3.76,8,30,E,4.53,20,1
E,14,1,1.89,7,30,D,4,17,1
E,14,1,1.89,7,30,B,4.84,16,1
A,17,1,2.56,27,33,C,2.38,19,1
A,17,1,2.56,27,33,B,3.27,10,1
A,17,1,2.56,27,33,E,4.44,19,1
B,32,1,1.78,23,36,C,1.62,12,1
B,32,1,1.78,23,36,E,2.55,18,1
B,32,1,1.78,23,36,D,2.3,19,1
B,32,1,1.78,23,36,A,1.44,8,1
C,24,1,1.55,26,34,E,1.44,10,1
C,24,1,1.55,26,34,B,0.67,11,1
C,24,1,1.55,26,34,D,1,5,1
D,1,0,4.77,25,46,E,1.52,6,1
D,1,0,4.77,25,46,B,3.05,12,1
D,1,0,4.77,25,46,C,4.78,10,1
E,22,0,3.34,30,35,C,2.24,11,1
E,22,0,3.34,30,35,A,2.15,17,1
E,22,0,3.34,30,35,D,3.4,6,1
E,22,0,3.34,30,35,B,1.35,12,1
A,46,0,3.62,20,31,D,1.67,14,1
A,46,0,3.62,20,31,E,4.46,15,1
B,16,0,3.56,23,47,D,0.88,16,1
B,16,0,3.56,23,47,C,3.37,18,1
C,37,0,3.24,3,41,D,0.61,13,1
C,37,0,3.24,3,41,A,0.82,20,1
C,37,0,3.24,3,41,B,3.05,7,1
D,21,1,3.49,14,32,C,1.81,7,1
D,21,1,3.49,14,32,A,1.6,6,1
E,4,0,1.76,1,37,A,2.26,10,1
E,4,0,1.76,1,37,C,4.33,13,1
E,4,0,1.76,1,37,B,2.16,8,1
A,39,1,1.48,5,34,C,3.43,13,1
A,39,1,1.48,5,34,D,1.86,14,1
A,39,1,1.48,5,34,E,2.65,8,1
A,39,1,1.48,5,34,B,0.74,18,1
B,25,0,2.52,8,58,A,0.66,19,1
B,25,0,2.52,8,58,E,3.14,18,1
B,25,0,2.52,8,58,D,3.86,20,1
B,25,0,2.52,8,58,C,1.04,20,1
C,19,0,1.28,11,47,D,1,19,1
C,19,0,1.28,11,47,A,2.68,12,1
C,19,0,1.28,11,47,B,3.4,16,1
C,19,0,1.28,11,47,E,4.24,5,1
D,31,1,3.56,9,41,E,4.33,17,1
D,31,1,3.56,9,41,C,4.74,11,1
D,31,1,3.56,9,41,B,3.08,5,1
E,11,0,1.26,25,37,C,1.76,6,1
E,11,0,1.26,25,37,D,2.46,9,1
E,11,0,1.26,25,37,B,3.15,7,1
A,32,0,1.68,19,36,B,1.51,7,1
A,32,0,1.68,19,36,E,4.47,6,1
A,32,0,1.68,19,36,D,1.02,10,1
A,32,0,1.68,19,36,C,3.29,9,1
B,4,1,3.51,24,55,D,4.59,5,1
B,4,1,3.51,24,55,E,2.91,10,1
B,4,1,3.51,24,55,C,4.84,14,1
B,4,1,3.51,24,55,A,0.9,16,1
C,48,0,1.89,9,57,D,1.03,10,1
C,48,0,1.89,9,57,E,4.28,20,1
D,46,0,4.67,18,53,E,0.84,5,1
D,46,0,4.67,18,53,A,3.94,15,1
D,46,0,4.67,18,53,C,0.93,15,1
E,20,1,2.03,18,44,D,1.63,8,1
E,20,1,2.03,18,44,B,1.72,9,1
A,37,1,1.57,15,38,E,0.63,19,1
A,37,1,1.57,15,38,D,1.04,13,1
A,37,1,1.57,15,38,B,3.76,6,1
B,22,1,3.36,9,53,C,2.38,12,1
B,22,1,3.36,9,53,E,2.11,14,1
B,22,1,3.36,9,53,D,2.83,8,1
B,22,1,3.36,9,53,A,0.87,7,1
C,0,0,1.76,6,34,D,3.22,9,1
C,0,0,1.76,6,34,B,3.02,14,1
C,0,0,1.76,6,34,A,0.86,15,1
C,0,0,1.76,6,34,E,1.87,16,1
D,16,0,3.07,22,44,E,2.86,16,1
D,16,0,3.07,22,44,B,1.55,5,1
D,16,0,3.07,22,44,C,2.43,14,1
D,16,0,3.07,22,44,A,3.46,5,1
E,21,0,3.18,11,38,D,2.1,20,1
E,21,0,3.18,11,38,A,3.38,17,1
A,12,1,2.02,24,33,C,4.28,15,1
A,12,1,2.02,24,33,D,4.73,6,1
A,12,1,2.02,24,33,B,3.79,11,1
B,34,1,3.23,25,52,A,3.57,18,1
B,34,1,3.23,25,52,D,3.28,15,1
B,34,1,3.23,25,52,E,2.46,9,1
B,34,1,3.23,25,52,C,1.2,19,1
C,43,0,1.06,30,45,A,0.9,8,1
C,43,0,1.06,30,45,E,4.56,11,1
C,43,0,1.06,30,45,D,4.57,5,1
C,43,0,1.06,30,45,B,4.47,11,1
D,14,0,3.3,7,56,C,4.65,19,1
D,14,0,3.3,7,56,A,4.76,5,1
D,14,0,3.3,7,56,B,2.06,16,1
D,14,0,3.3,7,56,E,2.88,13,1
E,38,0,1.06,12,56,D,1.76,13,1
E,38,0,1.06,12,56,A,1.99,15,1
E,38,0,1.06,12,56,B,4.8,15,1
E,38,0,1.06,12,56,C,1.86,14,1
A,29,0,1.99,27,37,C,3.43,18,1
A,29,0,1.99,27,37,B,2.17,17,1
B,33,0,3.55,24,54,E,1.02,20,1
B,33,0,3.55,24,54,D,1.86,15,1
B,33,0,3.55,24,54,C,1.74,20,1
C,26,1,3.26,0,50,B,2.78,14,1
C,26,1,3.26,0,50,A,3.57,15,1
C,26,1,3.26,0,50,D,2.4,10,1
D,35,1,4.99,4,37,C,4.5,14,1
D,35,1,4.99,4,37,A,4.12,14,1
D,35,1,4.99,4,37,B,2.55,16,1
D,35,1,4.99,4,37,E,1.78,7,1
E,1,0,1.2,8,41,C,4.39,14,1
E,1,0,1.2,8,41,A,2.86,19,1
A,30,1,4.15,12,41,B,1.28,6,1
A,30,1,4.15,12,41,C,3.57,6,1
A,30,1,4.15,12,41,D,2.33,7,1
B,8,1,3.95,1,40,E,2.19,18,1
B,8,1,3.95,1,40,D,1.46,13,1
C,44,1,2.3,30,44,E,3.3,6,1
C,44,1,2.3,30,44,B,2.73,12,1
D,43,0,4.59,4,33,B,2.55,13,1
D,43,0,4.59,4,33,E,0.88,20,1
D,43,0,4.59,4,33,C,0.79,10,1
D,43,0,4.59,4,33,A,2.12,20,1
E,4,0,4.91,19,59,A,1.25,18,1
E,4,0,4.91,19,59,D,3.11,13,1
E,4,0,4.91,19,59,B,2.86,19,1
A,33,0,3.09,19,48,B,3.29,5,1
A,33,0,3.09,19,48,E,4.87,14,1
B,17,1,2.92,20,32,E,3.68,11,1
B,17,1,2.92,20,32,D,4.29,14,1
B,17,1,2.92,20,32,A,0.56,7,1
B,17,1,2.92,20,32,C,1.67,13,1
C,10,1,4.31,3,58,E,3.93,9,1
C,10,1,4.31,3,58,A,4.84,9,1
C,10,1,4.31,3,58,B,3.56,12,1
D,29,0,1.38,14,59,E,2.89,15,1
D,29,0,1.38,14,59,B,1.5,15,1
D,29,0,1.38,14,59,A,1.55,12,1
D,29,0,1.38,14,59,C,1.31,16,1
E,19,1,4.03,14,44,C,2.11,20,1
E,19,1,4.03,14,44,D,0.61,19,1
A,50,1,4.54,2,42,D,3.22,5,1
A,50,1,4.54,2,42,C,1.16,8,1
B,3,1,1.04,0,54,A,4.42,14,1
B,3,1,1.04,0,54,E,1.22,16,1
C,27,0,3.03,30,33,E,2.94,19,1
C,27,0,3.03,30,33,B,3.07,15,1
D,20,1,3.44,30,47,E,2.07,7,1
D,20,1,3.44,30,47,C,3.83,6,1
E,22,0,1.92,8,36,A,1.92,9,1
E,22,0,1.92,8,36,B,2.96,6,1
E,22,0,1.92,8,36,D,2.74,10,1
A,8,1,4.99,4,54,B,3.46,16,1
A,8,1,4.99,4,54,C,2.61,14,1
B,7,0,2.17,27,58,D,4.98,17,1
B,7,0,2.17,27,58,E,2.81,14,1
B,7,0,2.17,27,58,A,2.52,18,1
B,7,0,2.17,27,58,C,2.54,14,1
C,28,0,3.88,9,47,E,4.04,7,1
C,28,0,3.88,9,47,B,4.47,19,1
C,28,0,3.88,9,47,A,3.15,17,1
C,28,0,3.88,9,47,D,2.7,10,1
D,49,1,2.24,5,30,A,1.02,5,1
D,49,1,2.24,5,30,E,4.65,12,1
E,50,1,3.59,12,34,C,4.46,18,1
E,50,1,3.59,12,34,B,3.19,16,1
E,50,1,3.59,12,34,A,3.56,9,1
A,20,0,1.12,7,35,E,4.99,11,1
A,20,0,1.12,7,35,C,3.01,7,1
B,49,0,2.51,16,31,A,3.69,20,1
B,49,0,2.51,16,31,C,4.93,7,1
B,49,0,2.51,16,31,E,1.91,5,1
C,26,0,3.34,4,46,B,3.22,5,1
C,26,0,3.34,4,46,D,2.6,17,1
C,26,0,3.34,4,46,E,3.79,13,1
C,26,0,3.34,4,46,A,1.32,7,1
D,9,0,3.16,29,49,C,1.66,10,1
D,9,0,3.16,29,49,B,4.68,12,1
D,9,0,3.16,29,49,E,2.34,12,1
E,23,1,2.62,27,51,D,4.48,18,1
E,23,1,2.62,27,51,C,4.14,11,1
A,19,1,1.4,29,41,B,3.07,12,1
A,19,1,1.4,29,41,D,1.25,14,1
A,19,1,1.4,29,41,C,2.01,9,1
A,19,1,1.4,29,41,E,4.95,17,1
B,42,0,2.7,24,42,E,3.29,8,1
B,42,0,2.7,24,42,A,3.12,10,1
B,42,0,2.7,24,42,C,4.4,18,1
B,42,0,2.7,24,42,D,0.54,7,1
C,35,0,1.11,13,38,E,1.1,16,1
C,35,0,1.11,13,38,D,3.63,12,1
D,33,0,3.26,20,30,B,3.74,15,1
D,33,0,3.26,20,30,A,0.73,8,1
E,4,1,2.13,6,48,A,1.72,13,1
E,4,1,2.13,6,48,D,1.45,18,1
E,4,1,2.13,6,48,B,0.95,6,1
E,4,1,2.13,6,48,C,1.71,18,1
A,1,0,4.53,17,55,D,3.21,6,1
A,1,0,4.53,17,55,E,2.62,18,1
A,1,0,4.53,17,55,C,2.34,5,1
B,49,1,1.93,17,33,D,3.13,16,1
B,49,1,1.93,17,33,C,1.83,9,1
C,0,1,1.08,16,30,A,3.24,10,1
C,0,1,1.08,16,30,D,0.74,16,1
C,0,1,1.08,16,30,B,4.65,20,1
C,0,1,1.08,16,30,E,3.78,5,1
D,2,0,3.3,2,43,C,1.69,11,1
D,2,0,3.3,2,43,B,3.3,19,1
D,2,0,3.3,2,43,E,2.72,18,1
D,2,0,3.3,2,43,A,1.45,17,1
E,40,1,1.95,24,38,C,4.61,11,1
E,40,1,1.95,24,38,B,0.8,13,1
A,21,1,1.49,30,54,E,3.95,15,1
A,21,1,1.49,30,54,D,3.82,15,1
A,21,1,1.49,30,54,C,4.13,13,1
B,9,1,4.55,16,44,A,4.74,15,1
B,9,1,4.55,16,44,C,3.05,14,1
C,12,1,1.98,16,36,A,4.7,12,1
C,12,1,1.98,16,36,E,3.62,15,1
C,12,1,1.98,16,36,D,1.38,8,1
C,12,1,1.98,16,36,B,1.05,14,1
D,49,1,4.2,19,59,C,4.3,17,1
D,49,1,4.2,19,59,E,3.16,7,1
E,49,1,1.02,19,35,A,1.71,11,1
E,49,1,1.02,19,35,D,1.84,19,1
E,49,1,1.02,19,35,C,1.76,14,1
A,34,0,2.88,7,44,C,2.03,16,1
A,34,0,2.88,7,44,D,3.15,8,1
B,45,0,3.48,17,34,A,4.56,12,1
B,45,0,3.48,17,34,D,4.43,20,1
C,38,0,2.26,9,55,E,4.19,6,1
C,38,0,2.26,9,55,D,1.08,13,1
D,5,0,1.54,6,44,A,4.38,17,1
D,5,0,1.54,6,44,C,3.14,18,1
E,42,0,2.43,15,33,B,0.6,16,1
E,42,0,2.43,15,33,C,3.71,16,1
E,42,0,2.43,15,33,D,0.57,20,1
A,45,1,1.08,21,42,D,0.83,12,1
A,45,1,1.08,21,42,B,3.61,12,1
A,45,1,1.08,21,42,C,4.39,9,1
A,45,1,1.08,21,42,E,3.58,8,1
B,9,1,2.88,3,53,E,2.54,12,1
B,9,1,2.88,3,53,D,4.44,14,1
B,9,1,2.88,3,53,C,2.45,17,1
B,9,1,2.88,3,53,A,1.07,7,1
C,9,1,4.4,15,33,D,3.18,8,1
C,9,1,4.4,15,33,A,3.46,11,1
D,27,0,4.66,26,37,E,1.54,9,1
D,27,0,4.66,26,37,C,1.32,5,1
D,27,0,4.66,26,37,B,1.16,14,1
E,35,1,3.2,13,51,A,4.86,14,1
E,35,1,3.2,13,51,C,1.29,14,1
E,35,1,3.2,13,51,D,4.15,17,1
A,25,0,2.41,0,36,C,3.27,5,1
A,25,0,2.41,0,36,D,2.49,12,1
A,25,0,2.41,0,36,E,2.69,8,1
B,14,1,4.79,15,55,A,1.86,8,1
B,14,1,4.79,15,55,D,0.71,18,1
C,3,1,4.22,17,53,B,2.88,5,1
C,3,1,4.22,17,53,E,4.24,16,1
D,38,0,1.46,18,40,B,1.5,6,1
D,38,0,1.46,18,40,C,1.83,9,1
D,38,0,1.46,18,40,A,1.18,20,1
D,38,0,1.46,18,40,E,1.29,16,1
E,33,0,1.21,18,56,B,1.08,14,1
E,33,0,1.21,18,56,C,0.9,13,1
E,33,0,1.21,18,56,D,0.56,10,1
E,33,0,1.21,18,56,A,3.36,5,1
A,10,0,1.62,26,34,D,4.11,19,1
A,10,0,1.62,26,34,B,4.86,15,1
A,10,0,1.62,26,34,C,1.96,20,1
A,10,0,1.62,26,34,E,3.66,15,1
B,40,0,1.12,16,44,A,4.19,6,1
B,40,0,1.12,16,44,E,3.02,8,1
B,40,0,1.12,16,44,C,2.13,7,1
C,33,1,2.7,28,43,E,4.18,16,1
C,33,1,2.7,28,43,B,3.54,15,1
C,33,1,2.7,28,43,D,3.42,10,1
C,33,1,2.7,28,43,A,4.34,19,1
D,1,0,1.78,18,42,B,3.39,13,1
D,1,0,1.78,18,42,A,1.99,8,1
E,27,1,2.91,29,51,C,1.74,7,1
E,27,1,2.91,29,51,D,2.71,5,1
E,27,1,2.91,29,51,B,2.8,17,1
E,27,1,2.91,29,51,A,3.93,11,1
A,37,1,3.21,7,60,B,3.21,9,1
A,37,1,3.21,7,60,E,2.78,9,1
A,37,1,3.21,7,60,D,4.01,8,1
B,38,0,3.4,7,42,A,2.67,17,1
B,38,0,3.4,7,42,C,0.89,15,1
C,22,1,3.18,22,53,E,3.19,20,1
C,22,1,3.18,22,53,A,4.6,14,1
C,22,1,3.18,22,53,B,0.81,6,1
D,29,0,3.66,11,36,E,3.59,7,1
D,29,0,3.66,11,36,C,4.14,19,1
D,29,0,3.66,11,36,A,2.14,13,1
E,16,1,1.29,5,48,D,1.6,7,1
E,16,1,1.29,5,48,A,4.13,10,1
A,47,1,2.77,16,30,D,4.56,12,1
A,47,1,2.77,16,30,E,2,8,1
B,36,1,3.26,7,45,C,4.17,16,1
B,36,1,3.26,7,45,E,1.04,15,1
B,36,1,3.26,7,45,D,3.81,18,1
B,36,1,3.26,7,45,A,2.64,5,1
C,9,0,4.88,12,53,B,0.75,18,1
C,9,0,4.88,12,53,E,0.57,13,1
C,9,0,4.88,12,53,A,0.56,8,1
D,12,0,1.15,16,50,C,1.2,16,1
D,12,0,1.15,16,50,B,1.67,18,1
E,13,0,2.91,14,59,D,4.88,20,1
E,13,0,2.91,14,59,C,2.04,20,1
A,29,0,1.22,22,35,E,4.05,5,1
A,29,0,1.22,22,35,C,2.84,9,1
B,35,0,2.85,17,30,C,2.89,7,1
B,35,0,2.85,17,30,E,0.57,7,1
B,35,0,2.85,17,30,A,1.5,13,1
C,12,1,4.13,28,52,D,1.6,7,1
C,12,1,4.13,28,52,E,1.25,15,1
C,12,1,4.13,28,52,A,1.35,10,1
C,12,1,4.13,28,52,B,4.87,14,1
D,46,0,2.01,2,55,A,4.6,17,1
D,46,0,2.01,2,55,E,4.96,8,1
E,6,1,3.76,8,53,B,4.16,15,1
E,6,1,3.76,8,53,A,2.4,12,1
E,6,1,3.76,8,53,D,3.51,6,1
E,6,1,3.76,8,53,C,1.22,19,1
A,25,1,4.21,24,58,C,0.64,15,1
A,25,1,4.21,24,58,E,2.97,7,1
A,25,1,4.21,24,58,D,0.8,17,1
A,25,1,4.21,24,58,B,4.91,7,1
B,18,1,3.27,21,32,A,0.61,14,1
B,18,1,3.27,21,32,C,3.67,11,1
B,18,1,3.27,21,32,D,3.13,8,1
C,36,1,1.31,22,45,E,3.13,12,1
C,36,1,1.31,22,45,B,0.89,9,1
D,9,0,4.4,7,32,E,3.98,9,1
D,9,0,4.4,7,32,B,2.55,17,1
D,9,0,4.4,7,32,A,4.73,11,1
E,26,1,2.97,19,30,A,2.79,15,1
E,26,1,2.97,19,30,C,3.71,13,1
A,32,1,2.5,27,30,B,4.31,16,1
A,32,1,2.5,27,30,E,4.77,12,1
A,32,1,2.5,27,30,C,1.53,18,1
B,3,0,4.32,1,48,D,3.95,12,1
B,3,0,4.32,1,48,E,4.4,7,1
B,3,0,4.32,1,48,A,1,6,1
B,3,0,4.32,1,48,C,2.77,20,1
C,33,1,2.56,9,35,D,4.41,13,1
C,33,1,2.56,9,35,A,3.74,7,1
C,33,1,2.56,9,35,E,3.32,18,1
C,33,1,2.56,9,35,B,1.25,8,1
D,21,1,3.96,10,52,C,4.63,13,1
D,21,1,3.96,10,52,A,2.64,10,1
E,29,0,1.62,18,45,B,1.98,13,1
E,29,0,1.62,18,45,C,3.28,12,1
A,48,0,4.28,16,55,B,1.67,19,1
A,48,0,4.28,16,55,C,1.8,11,1
A,48,0,4.28,16,55,E,1.82,12,1
B,47,1,3.69,26,48,C,3.45,20,1
B,47,1,3.69,26,48,D,0.82,19,1
C,10,0,1.57,15,55,B,1.52,10,1
C,10,0,1.57,15,55,E,4.96,12,1
C,10,0,1.57,15,55,D,2.34,15,1
D,28,1,1.34,23,39,A,4.97,13,1
D,28,1,1.34,23,39,C,0.7,15,1
D,28,1,1.34,23,39,E,4.98,15,1
D,28,1,1.34,23,39,B,2.66,11,1
E,6,0,4.51,29,60,A,0.79,13,1
E,6,0,4.51,29,60,B,2.95,9,1
A,3,1,3.98,9,43,C,0.57,13,1
A,3,1,3.98,9,43,D,0.86,14,1
A,3,1,3.98,9,43,E,2.59,9,1
A,3,1,3.98,9,43,B,1.04,15,1
B,7,0,3.51,15,51,C,1.45,10,1
B,7,0,3.51,15,51,E,4.5,9,1
B,7,0,3.51,15,51,D,1.14,10,1
B,7,0,3.51,15,51,A,2.38,15,1
C,39,1,1.31,25,47,D,2.51,9,1
C,39,1,1.31,25,47,A,1.49,6,1
C,39,1,1.31,25,47,B,1.09,18,1
C,39,1,1.31,25,47,E,2.9,9,1
D,19,0,4.34,22,58,E,3.35,16,1
D,19,0,4.34,22,58,C,1.37,18,1
D,19,0,4.34,22,58,A,0.96,8,1
E,13,0,3.68,19,44,D,2.93,13,1
E,13,0,3.68,19,44,A,2.72,17,1
A,42,1,4.17,18,54,C,2.89,18,1
A,42,1,4.17,18,54,D,0.95,8,1
A,42,1,4.17,18,54,B,3.04,5,1
B,24,1,2.65,16,54,C,3.9,14,1
B,24,1,2.65,16,54,A,3.33,12,1
B,24,1,2.65,16,54,D,2.94,8,1
C,9,0,1.35,28,35,A,1.43,12,1
C,9,0,1.35,28,35,D,3.89,14,1
D,39,1,2.47,9,30,A,0.95,7,1
D,39,1,2.47,9,30,E,3.44,6,1
D,39,1,2.47,9,30,B,2.62,19,1
D,39,1,2.47,9,30,C,1.4,13,1
E,10,1,1.39,28,52,D,1.09,13,1
E,10,1,1.39,28,52,B,4.62,17,1
A,1,0,3.58,27,43,C,1.19,14,1
A,1,0,3.58,27,43,B,4.45,12,1
B,0,1,4.09,25,51,D,4.17,20,1
B,0,1,4.09,25,51,E,2.54,17,1
C,5,1,3.93,14,54,A,0.77,19,1
